Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
162,tt0159097,2018-03-25,2018-03-25,,The Virgin Suicides,https://www.imdb.com/title/tt0159097/,movie,7.2,97,1999,"Drama, Romance",139563,1999-05-19,Sofia Coppola
163,tt4015500,2018-06-03,2018-06-03,,The Tale,https://www.imdb.com/title/tt4015500/,movie,7.2,114,2018,"Drama, Mystery, Thriller",13806,2018-01-20,Jennifer Fox
164,tt0094924,2018-06-13,2018-06-13,,Evil Angels,https://www.imdb.com/title/tt0094924/,movie,6.9,120,1988,"Biography, Drama",8864,1988-11-03,Fred Schepisi
165,tt0090293,2018-06-18,2018-06-18,,Warning Sign,https://www.imdb.com/title/tt0090293/,movie,6.1,99,1985,"Drama, Sci-Fi, Thriller",2141,1985-08-23,Hal Barwood
166,tt0094052,2018-06-18,2018-06-18,,Strange Voices,https://www.imdb.com/title/tt0094052/,tvMovie,6.5,100,1987,Drama,287,1987-10-19,Arthur Allan Seidelman
167,tt0467406,2018-06-26,2018-06-26,,Juno,https://www.imdb.com/title/tt0467406/,movie,7.4,96,2007,"Comedy, Drama",479604,2007-09-01,Jason Reitman
168,tt0074611,2018-06-27,2018-06-27,,Full Circle,https://www.imdb.com/title/tt0074611/,movie,6.3,98,1977,"Drama, Horror, Mystery",1697,1977-09-11,Richard Loncraine
169,tt0069995,2018-06-27,2018-06-27,,Don't Look Now,https://www.imdb.com/title/tt0069995/,movie,7.2,110,1973,"Drama, Horror, Thriller",46458,1973-10-11,Nicolas Roeg
170,tt0123865,2018-07-08,2018-07-08,,Gia,https://www.imdb.com/title/tt0123865/,tvMovie,7.0,120,1998,"Biography, Drama, Romance",39962,1998-01-31,Michael Cristofer
171,tt1596346,2018-07-08,2018-07-08,,Soul Surfer,https://www.imdb.com/title/tt1596346/,movie,7.0,112,2011,"Biography, Drama, Family, Sport",43779,2011-04-08,Sean McNamara
172,tt0091064,2018-07-08,2018-07-08,,The Fly,https://www.imdb.com/title/tt0091064/,movie,7.6,96,1986,"Drama, Horror, Sci-Fi",152868,1986-08-15,David Cronenberg
173,tt0113762,2018-07-08,2018-07-08,,The Mangler,https://www.imdb.com/title/tt0113762/,movie,4.3,106,1995,"Horror, Mystery",8111,1995-03-03,Tobe Hooper
174,tt0067185,2018-07-08,2018-07-08,,Harold and Maude,https://www.imdb.com/title/tt0067185/,movie,7.9,91,1971,"Comedy, Drama, Romance",68360,1971-12-20,Hal Ashby
175,tt0112435,2018-07-11,2018-07-11,,The Baby-Sitters Club,https://www.imdb.com/title/tt0112435/,movie,5.8,94,1995,"Comedy, Drama, Family",5174,1995-08-18,Melanie Mayron
176,tt2378507,2018-07-13,2018-07-13,,The Glass Castle,https://www.imdb.com/title/tt2378507/,movie,7.1,127,2017,"Biography, Drama",27214,2017-08-11,Destin Daniel Cretton
177,tt0114906,2018-07-14,2018-07-14,,Welcome to the Dollhouse,https://www.imdb.com/title/tt0114906/,movie,7.4,88,1995,"Comedy, Drama",30958,1995-09-10,Todd Solondz
178,tt0087262,2018-07-14,2018-07-14,,Firestarter,https://www.imdb.com/title/tt0087262/,movie,6.1,114,1984,"Action, Horror, Sci-Fi, Thriller",28305,1984-05-11,Mark L. Lester
179,tt2245277,2018-07-15,2018-07-15,,Watercolor Postcards,https://www.imdb.com/title/tt2245277/,movie,5.1,115,2013,Drama,286,2013-10-04,Rajeev Dassani
180,tt0112579,2018-07-15,2018-07-15,,The Bridges of Madison County,https://www.imdb.com/title/tt0112579/,movie,7.6,135,1995,"Drama, Romance",69598,1995-06-02,Clint Eastwood
181,tt7024660,2018-07-18,2018-07-18,,Salam Pakistan,https://www.imdb.com/title/tt7024660/,movie,7.2,120,2018,"Comedy, Mystery, Romance",37,2018-03-25,Hassan Zee
182,tt0102555,2018-07-18,2018-07-18,,Not Without My Daughter,https://www.imdb.com/title/tt0102555/,movie,6.4,116,1991,"Drama, Thriller",11918,1991-01-11,Brian Gilbert
183,tt0067959,2018-07-18,2018-07-18,,Walkabout,https://www.imdb.com/title/tt0067959/,movie,7.6,100,1971,"Adventure, Drama",21908,1971-05-16,Nicolas Roeg
184,tt0080407,2018-07-18,2018-07-18,,The Babysitter,https://www.imdb.com/title/tt0080407/,tvMovie,5.8,96,1980,"Drama, Thriller",574,1980-11-28,Peter Medak
185,tt2930668,2018-07-18,2018-07-18,,Human Resources,https://www.imdb.com/title/tt2930668/,movie,6.3,75,2014,"Horror, Thriller",21,,Keil Troisi
